0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0
1|0,1|0,1|0,1|0,1|0,1|0,1|0,1|0,1|0,1|0,1|0,1|0,1|0,1|0,1|0,1|0,1|0,1|0,1|0,1|0,1|0,1|0,1|0,1|0,1|0,1|0,1|0,1|0,1|0,1|0,1|0,1|0,1|0,1|0,1|0,1|0,1|0,1|0,1|0,1|0,1|0,1|0,1|0,1|0,1|0,1|0,1|0,1|0,1|0,1|0
0|0,0|0,78|0,78|0,78|0,78|0,78|0,78|0,17|0,4|0,4|0,4|0,4|0,4|0,4|0,4|0,4|0,4|0,4|0,17|0,78|0,78|0,78|0,78|0,78|0,78|0,78|0,78|0,78|0,78|0,78|0,78|0,78|0,78|0,78|0,78|0,78|0,78|0,78|0,78|0,78|0,78|0,78|0,78|0,78|0,78|0,78|0,78|0,78|0,78|0
0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,17|0,5|2,5|2,5|2,5|2,5|2,5|2,5|2,5|2,5|2,5|2,17|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0
0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,17|0,5|2,5|2,5|2,102|0,102|0,102|0,102|0,102|0,5|2,5|2,17|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0
0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,17|0,5|2,5|2,5|2,5|2,102|0,102|0,102|0,5|2,5|2,5|2,17|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0
0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,17|0,5|2,5|2,5|2,5|2,5|2,5|2,5|2,5|2,5|2,5|2,17|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0
0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,17|0,5|2,5|2,5|2,5|2,5|2,5|2,5|2,5|2,5|2,5|2,17|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0
0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,4|0,4|0,4|0,4|0,4|0,4|0,4|0,4|0,4|0,4|0,4|0,17|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0
0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,17|0,155|0,155|0,155|0,155|0,155|0,155|0,155|0,155|0,155|0,155|0,17|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0
0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,17|0,155|0,155|0,155|0,155|0,155|0,155|0,155|0,155|0,155|0,155|0,17|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0
0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,17|0,155|0,155|0,155|0,155|0,155|0,155|0,155|0,155|0,155|0,155|0,17|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0
0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,17|0,155|0,155|0,155|0,155|0,155|0,155|0,155|0,155|0,155|0,155|0,17|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0
0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,17|0,155|0,155|0,155|0,155|0,155|0,155|0,155|0,155|0,155|0,155|0,17|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0
0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,78|0,78|0,78|0,78|0,78|0,78|0,78|0,78|0,78|0,78|0,78|0,78|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0
0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0
0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0
0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0
0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0
0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0,0|0
